phrase	length	count
റോഡ് 	1	27
ക്ഷേത്രം 	1	21
സ്കൂൾ 	1	18
പി 	1	13
കൂരാച്ചുണ്ടു് 	1	10
കൂത്തുപറമ്പ് 	1	9
ഓഫീസ് 	1	9
ഹോട്ടൽ 	1	7
മസ്ജിദ് 	1	7
ഭഗവതി 	1	7
യു 	1	7
പുത്തലത്ത് റോഡ് 	2	7
സെന്റ് 	1	7
നെടുവന്നൂർ 	1	7
പുത്തലത്ത് 	1	7
കുഞ്ഞിപ്പള്ളി 	1	6
ഹയർ 	1	6
പാലം 	1	6
ജുമാ മസ്ജിദ് 	2	6
ഭഗവതി ക്ഷേത്രം 	2	6
പത്തനാപുരം 	1	6
ജുമാ 	1	6
എസ് 	1	5
ശ്രീ 	1	5
ബാങ്ക് 	1	5
കല്ലാനോടു് 	1	5
