phrase	length	count
eastát chill an 	3	31
bóthar ath na scéire 	4	31
sráid san 	2	31
gráins 	1	31
na gráins 	2	31
scéire 	1	31
cluain ard 	2	31
bóthar ath na 	3	31
bóthar bhinn 	2	31
cuarbóthar 	1	30
árd na 	2	30
gaird'n' 	1	30
an tobair 	2	30
seanbhóthar 	1	30
bóthar chros 	2	30
fiodán 	1	30
cuarbóthar theas 	2	30
bhóthair 	1	30
mhóta 	1	30
tsléibhe 	1	30
rós 	1	30
uí cheallaigh 	2	30
éadair 	1	30
charraig 	1	30
bháin 	1	30
cois 	1	30
ghlas 	1	30
an fiodán 	2	30
bruach 	1	30
bhaile uí ógáin 	3	30
fhearann na 	2	29
ascaill pháirc 	2	29
mhullach 	1	29
bhinn éadair 	2	29
halla an 	2	29
bheag 	1	29
an clós 	2	29
roisín 	1	29
an tsléibhe 	2	29
life 	1	29
na cille 	2	29
corran riada 	2	29
thír 	1	29
bóthar ráth 	2	29
an choláiste 	2	28
aralt 	1	28
sceach 	1	28
an roisín 	2	28
bhaile coimín 	2	28
bóthar halla 	2	28
coill uí 	2	28
coimín 	1	28
mainistir 	1	28
dhuibh 	1	28
cnocán 	1	28
sráid uí 	2	28
oileáin 	1	28
giúise 	1	28
ascal 	1	28
an mhóta 	2	28
coill uí choileáin 	3	28
na cluana 	2	28
bóthar bhinn éadair 	3	28
na gcloch 	2	28
gheal 	1	28
corrán na 	2	28
gcloch 	1	28
sceiche 	1	28
da 	1	28
plásóg na 	2	27
achadh 	1	27
na manach 	2	27
manach 	1	27
gleann an 	2	27
lios an 	2	27
fhionnghlaise 	1	27
chaoimhín 	1	27
coillte 	1	27
corrán an 	2	27
bóthar na trá 	3	27
bruach na 	2	27
chúil 	1	27
an rí 	2	26
sailí 	1	26
nás na 	2	26
faiche an 	2	26
bóthar nás na rí 	4	26
an gharráin 	2	26
arda thír 	2	26
bóthar na carraige 	3	26
droim 	1	26
dáileach 	1	26
gharráin 	1	26
lios an uisce 	3	26
bóthar nás na 	3	26
chnocán 	1	26
nás 	1	26
arda thír oileáin 	3	26
bóthar dhroichead 	2	26
dhomhnach 	1	26
gleanntán 	1	26
bóthar nás 	2	26
nás na rí 	3	26
thír oileáin 	2	26
buí 	1	25
bhaile an tsaoir 	3	25
an bhaile nua 	3	25
silíní 	1	25
dhroim 	1	25
tire 	1	25
cearnóg an 	2	25
na heaglaise 	2	25
páirc radharc 	2	25
bhaile nua 	2	25
cluain dara 	2	25
coill tire 	2	25
scoil naomh 	2	25
eachlann 	1	25
pembróc 	1	25
pharnell 	1	25
céide bhaile 	2	25
stiabhna 	1	25
bóthar áth 	2	25
fada 	1	25
heaglaise 	1	25
bóthar fhionnghlaise 	2	25
naoimh 	1	24
plasóg 	1	24
a 	1	24
plás an 	2	24
na giúise 	2	24
bóthar bhaile an teampaill 	4	24
bui 	1	24
chill mhochuda 	2	24
gcláir 	1	24
bhríde 	1	24
lána bhaile 	2	24
munna 	1	24
geata 	1	24
chnoc na 	2	24
roisín ard 	2	24
coill na 	2	24
rúa 	1	24
ascaill u 	2	24
draighnigh 	1	24
mhochuda 	1	24
pádraig 	1	24
an roisín ard 	3	24
bóthar chill mhochuda 	3	24
cuan 	1	24
chill easpaig 	2	24
bán 	1	23
dhoire 	1	23
na céime 	2	23
plás na 	2	23
chaisleán 	1	23
céime 	1	23
bóthar chnoc an 	3	23
anna 	1	23
easpaig sáráin 	2	23
mhullach an 	2	23
chill easpaig sáráin 	3	23
coiribe 	1	23
fhaiche na 	2	23
margadh 	1	23
bóthar dhún 	2	23
páirc an chaisleáin 	3	23
baile na 	2	23
na coiribe 	2	23
na silíní 	2	23
bóthar choill 	2	23
barra 	1	23
bóthar ó 	2	23
sáráin 	1	23
bhóroimhe 	1	23
chéadrais 	1	22
coill an 	2	22
avenida 	1	22
mealóg 	1	22
ardán an 	2	22
na ngrás 	2	22
timpeallán an 	2	22
sheangánaí 	1	22
bóthar u 	2	22
an corrán 	2	22
sráid an droichid 	3	22
lorcáin 	1	22
láithreach 	1	22
cuarbhóthar thuaidh 	2	22
bóthar chill easpaig sáráin 	4	22
bóthar chill easpaig 	3	22
theampall 	1	22
líosain 	1	22
beag 	1	22
fraoigh 	1	22
an chéadrais 	2	22
bóthar átha 	2	22
fhaiche na coille 	3	22
ngrás 	1	22
bhán an 	2	22
na sailí 	2	22
garrán ard 	2	21
na dtreabh 	2	21
bóthar chros aralt 	3	21
dtreabh 	1	21
bhaile mhic 	2	21
árgus 	1	21
dorset 	1	21
bóthar áth an 	3	21
