phrase	length	count
daan 	1	41
dating daan 	2	32
dating 	1	32
ang dating daan 	3	30
ang dating 	2	30
ang 	1	30
kalye 	1	19
center 	1	8
ng 	1	6
lokal ng 	2	5
coordinating 	1	5
lokal 	1	5
coordinating center 	2	5
