phrase	length	count
boulouard rené 	2	12
yves thépot 	2	12
straed stank 	2	12
marichal 	1	12
straed penn 	2	12
stang 	1	12
hent trabrivan 	2	12
robert 	1	12
straed emile 	2	12
lost 	1	12
straed georges 	2	12
poc'hêr 	1	12
bali al 	2	12
maez 	1	12
dieubidigezh 	1	12
hent porzh 	2	12
kloz 	1	12
hent-dall an 	2	12
bali yves 	2	12
lost ar 	2	12
boulouard rené laeneg 	3	12
gambetta 	1	12
ar marichal 	2	12
an dieubidigezh 	2	12
thépot 	1	12
skolaj 	1	12
skwar an 	2	12
rené laeneg 	2	12
prezidant 	1	12
straed stank vihan 	3	12
banal 	1	11
halaj ar 	2	11
dinan 	1	11
ar serjant maginot 	3	11
kêrig 	1	11
échangeur ar c'hoadig 	3	11
menhir 	1	11
crêperie 	1	11
hent-bras douarnenez 	2	11
françois le 	2	11
park an 	2	11
pont an 	2	11
crec'h 	1	11
hent lost 	2	11
jean-marie 	1	11
rouz 	1	11
karaez 	1	11
ti nee 	2	11
straed ar banal 	3	11
c'hoadig 	1	11
kerledan 	1	11
ar van 	2	11
plasenn an iliz 	3	11
a 	1	11
straed jean-marie 	2	11
ar skol 	2	11
boulouard beg ar van 	4	11
beg ar van 	3	11
c'hanol eus naoned 	3	11
straed françois le 	3	11
échangeur 	1	11
ar poc'hêr 	2	11
françois le roy 	3	11
hent al loc'h 	3	11
halaj ar c'hanol eus naoned 	5	11
échangeur ar 	2	11
c'hanol eus 	2	11
le roy 	2	11
ar c'hanol eus naoned 	4	11
c'hanol eus naoned da vrest 	5	11
halaj ar c'hanol eus 	4	11
straed dinan 	2	11
ar banal 	2	11
serjant maginot 	2	11
ar marc'hallac'h 	2	11
boulouard beg 	2	11
porz 	1	11
straed françois le roy 	4	11
ar c'hoadig 	2	11
eostiged 	1	11
nee 	1	11
roy 	1	11
bali ar serjant maginot 	4	11
bali ar serjant 	3	11
an dour gwenn 	3	11
halaj ar c'hanol 	3	11
gêr 	1	11
c'hanol eus naoned da 	4	11
toul ar 	2	11
straed victor 	2	11
boulouard ar frankiz 	3	11
an eostiged 	2	11
forn 	1	11
c'hanol 	1	11
brug 	1	11
hent lost ar 	3	11
ar c'hanol eus naoned da 	5	11
serjant 	1	11
ti-gar 	1	11
maginot 	1	11
van 	1	11
boulouard an 	2	11
boulouard jean moulin 	3	11
les 	1	11
ar serjant 	2	11
an ti-gar 	2	11
boulouard beg ar 	3	11
dour gwenn 	2	11
ar c'hanol 	2	11
hent toull 	2	11
halaj 	1	11
ar c'hanol eus 	3	11
marc'hallac'h 	1	11
plasenn an ti-kêr 	3	11
cicé 	1	10
école 	1	10
milin 	1	10
hent montroulez 	2	10
straed champion 	2	10
an aod 	2	10
straed ar peoc'h 	3	10
pont an dour 	3	10
an abad 	2	10
lisoù 	1	10
straed henri 	2	10
n-abad 	1	10
straed albert 	2	10
straed ar jeneral de gaulle 	5	10
daniel 	1	10
hent ar c'hastellioù 	3	10
straed champion de cicé 	4	10
champion de cicé 	3	10
c'hoat 	1	10
straed champion de 	3	10
doktor 	1	10
uhelañ 	1	10
anjela 	1	10
champion de 	2	10
kroas 	1	10
straed ar jeneral de 	4	10
kan 	1	10
c'hastellioù 	1	10
straed an iliz 	3	10
bleiz 	1	10
hent kerledan 	2	10
al liorzh 	2	10
plasenn ar marc'hallac'h 	3	10
straed émile 	2	10
al lisoù 	2	10
hent kozh 	2	10
ar c'hoat 	2	10
ar brug 	2	10
ru ar 	2	10
pors 	1	10
enizenac'h 	1	10
straed kemper 	2	10
ar bleiz 	2	10
ar c'hastellioù 	2	10
hir 	1	10
champion 	1	10
hent stank 	2	10
hent meilh 	2	10
pont an dour gwenn 	4	10
hent coat 	2	10
straed simone signoret 	3	10
de cicé 	2	10
dour ruz 	2	10
poull ar 	2	9
pourmenadenn 	1	9
treuz 	1	9
roue 	1	9
hent tizh-bras eus naoned da 	5	9
pierre de 	2	9
anjela duval 	2	9
amiral 	1	9
roman 	1	9
boulouard bulgaria 	2	9
gernigon 	1	9
ar bradenn 	2	9
sant-pêr 	1	9
bulgaria 	1	9
straed andré 	2	9
iliz sant 	2	9
chapel sant 	2	9
ar chaloni 	2	9
plogastell 	1	9
ar roue 	2	9
straed penn ar 	3	9
straed germaine 	2	9
hent tizh-bras eus naoned 	4	9
janvier 	1	9
bali al laboused 	3	9
bradenn 	1	9
hent al lenn zu 	4	9
hent penloc'h 	2	9
tizh-bras eus 	2	9
hent milin 	2	9
laboused 	1	9
viz 	1	9
straed ar feunteun 	3	9
hent kuzon 	2	9
lenn zu 	2	9
gwen 	1	9
poul 	1	9
ar gêr 	2	9
germaine 	1	9
keryann 	1	9
hent al lenn 	3	9
penloc'h 	1	9
groas 	1	9
plasenn breizh 	2	9
bali jean janvier 	3	9
pierre mendès-france 	2	9
bali an dieubidigezh 	3	9
an doktor 	2	9
gilvid 	1	9
tizh-bras eus naoned 	3	9
jules ferry 	2	9
al laboused 	2	9
an ti 	2	9
straed emile gernigon 	3	9
gwengad 	1	9
bali jules verne 	3	9
alexandre 	1	9
ferry 	1	9
hent kervraou 	2	9
zu 	1	9
straed maez 	2	9
hent ar mor 	3	9
bali jean 	2	9
hent tizh-bras 	2	9
hent park ar 	3	9
tizh-bras 	1	9
hent tizh-bras eus 	3	9
straed pont 	2	9
tizh-bras eus naoned da 	4	9
hent-bras plogastell 	2	9
al lenn zu 	3	9
jean janvier 	2	9
santez-anna 	1	9
straed an eostiged 	3	9
helias 	1	9
tri 	1	9
ar groas 	2	9
mendès-france 	1	9
hent keryann 	2	9
chaloni 	1	9
tizh-bras eus naoned da vrest 	5	9
coz 	1	9
ar gilvid 	2	9
bod 	1	9
skol diwan 	2	9
kervraou 	1	9
emile gernigon 	2	9
an dugez anna 	3	8
feunteunioù 	1	8
straed mozart 	2	8
roch 	1	8
bobinais 	1	8
hent cleut rouz 	3	8
yann 	1	8
straed ar marn 	3	8
hent maner 	2	8
annez ar 	2	8
hent lesvern 	2	8
ar pupli 	2	8
kerwenn 	1	8
straed menez 	2	8
plasenn al 	2	8
lesvern 	1	8
boulouard dupleix 	2	8
dupleix 	1	8
straed verdun 	2	8
denis 	1	8
bali pierre 	2	8
charlez 	1	8
krec'h 	1	8
hent bras ti nee 	4	8
straed joseph loth 	3	8
léo 	1	8
santez 	1	8
hent bras ti 	3	8
verouri 	1	8
lost ar c'hoad 	3	8
ar verouri 	2	8
lodennaoueg 	1	8
sant-frañsez 	1	8
izelañ 	1	8
chateaubriand 	1	8
mozart 	1	8
straed anjela 	2	8
hent cleut 	2	8
porzh ar 	2	8
hent-bras pont 	2	8
ar prezidant 	2	8
an oalejou 	2	8
marn 	1	8
straed al liorzh 	3	8
kroaz ar 	2	8
pupli 	1	8
plasenn al lisoù 	3	8
curie 	1	8
leclerc 	1	8
bali ar bradenn 	3	8
hent ar baludenn vihan 	4	8
hent lost ar c'hoad 	4	8
kreiz 	1	8
hent run 	2	8
léon 	1	8
pluguen 	1	8
stêr-oded 	1	8
koad ar 	2	8
baludenn vihan 	2	8
hent penn 	2	8
bras ti nee 	3	8
ar stivell 	2	8
baludenn 	1	8
tour 	1	8
cleut rouz 	2	8
straed pêr 	2	8
ar c'hloz 	2	8
dugez 	1	8
dugez anna 	2	8
olier 	1	8
ar baludenn 	2	8
victor hugo 	2	8
joseph loth 	2	8
gozh 	1	8
roger 	1	8
hent ar baludenn 	3	8
bras ti 	2	8
straed ar feunteunioù 	3	8
banell ar 	2	8
hugo 	1	8
oalejou 	1	8
tal 	1	8
cleut 	1	8
kastellan 	1	8
stivell 	1	8
ar feunteunioù 	2	8
straed pierre de 	3	8
europa 	1	8
ar sal 	2	8
lise 	1	8
c'hastelioù 	1	8
jaurès 	1	8
la bobinais 	2	8
armand 	1	8
kerbrad 	1	8
