phrase	length	count
рачная 	1	75
валгаградскі 	1	75
тараса шаўчэнкі вуліца 	3	75
адама 	1	74
вуліца някрасава 	2	74
жукава 	1	74
марыі 	1	74
беларуская 	1	74
дастаеўскага вуліца 	2	74
божай 	1	74
беларуская вуліца 	2	73
валадарскага 	1	73
каліноўскага 	1	73
генерала 	1	73
адама міцкевіча 	2	73
матросава 	1	72
партызанскі праспект 	2	72
віцебская 	1	71
вясновая 	1	71
вуліца максіма багдановіча 	3	71
вуліца камарова 	2	71
ціхая 	1	70
ціхая вуліца 	2	70
кастрычніцкі завулак 	2	70
чэхава 	1	69
казлова 	1	69
шаша энтузіястаў 	2	69
вясновая вуліца 	2	69
заводскі 	1	69
сасновая вуліца 	2	68
сасновая 	1	68
прытыцкага 	1	67
шчорса 	1	67
бібліятэка 	1	66
atm 	1	66
будаўнічая 	1	66
заводскі завулак 	2	66
камунальная 	1	65
камунальная вуліца 	2	65
вуліца міцкевіча 	2	65
віцебская вуліца 	2	65
будаўнічая вуліца 	2	64
вуліца ціміразева 	2	64
дачная вуліца 	2	64
васіля 	1	64
дачная 	1	64
маці 	1	64
урыцкага 	1	63
саўгасная вуліца 	2	63
саўгасная 	1	63
першамайскі 	1	63
кааператыўная 	1	62
веры 	1	62
мікалая 	1	62
моладзевая вуліца 	2	61
катоўскага 	1	61
сталовая 	1	61
церашковай 	1	61
моладзевая 	1	61
даватара 	1	61
лінія 	1	61
бальніца 	1	61
віленская 	1	61
дружбы 	1	60
св. 	1	60
замкавая 	1	60
замкавая вуліца 	2	60
кааператыўная вуліца 	2	59
віленская вуліца 	2	59
луначарскага 	1	59
вуліца чэхава 	2	59
першамайскі завулак 	2	59
вялікая 	1	59
вуліца шчорса 	2	59
стуса 	1	58
броўкі 	1	58
вуліца валадарскага 	2	58
юрыя 	1	58
панны 	1	58
прыгарадная 	1	58
васіля стуса вуліца 	3	58
стуса вуліца 	2	58
дзіцячая 	1	58
вуліца прытыцкага 	2	58
прыгарадная вуліца 	2	58
галіцкая вуліца 	2	58
галіцкая 	1	58
панны марыі 	2	58
тройцы 	1	58
васіля стуса 	2	58
лясны 	1	58
бсср 	1	57
кальцавая вуліца 	2	57
кальцавая 	1	57
рабочая 	1	57
рабочая вуліца 	2	57
брэсцкая вуліца 	2	57
рынак 	1	57
ламаносава 	1	57
харужай 	1	56
вуліца адама 	2	56
інтэрнат 	1	56
святых 	1	56
веры харужай 	2	56
цітова 	1	56
найсвяцейшай панны марыі 	3	55
пятруся броўкі 	2	55
вуліца пятруся броўкі 	3	55
вуліца казлова 	2	55
вуліца пятруся 	2	55
пятруся 	1	55
найсвяцейшай панны 	2	55
вуліца адама міцкевіча 	3	55
свабоды 	1	54
крынічная 	1	54
і 	1	54
лазо 	1	54
вуліца матросава 	2	54
паўднёвы 	1	54
вуліца чарняхоўскага 	2	54
вуліца церашковай 	2	54
крынічная вуліца 	2	53
завулак калініна 	2	53
гадоў бсср 	2	53
палявы 	1	53
палявы завулак 	2	53
каледж 	1	53
прывакзальная 	1	53
вуліца катоўскага 	2	53
царква святой 	2	52
сялянская вуліца 	2	52
вуліца каліноўскага 	2	52
смаленская 	1	52
пятра 	1	52
сялянская 	1	52
імя 	1	52
лясны завулак 	2	52
энергетыкаў 	1	52
кашавога 	1	52
вуліца талстога 	2	51
зялёны 	1	51
дружная вуліца 	2	51
дружная 	1	51
вуліца цітова 	2	51
чарнышэўскага 	1	51
вуліца луначарскага 	2	51
берагавая вуліца 	2	51
каралёва 	1	51
берагавая 	1	51
сянкевіча 	1	51
бялінскага 	1	50
вуліца каралёва 	2	50
чырвонаармейскі 	1	50
кутузава 	1	50
вуліца веры 	2	50
вуліца юрыя 	2	50
гімназія 	1	50
воінаў-інтэрнацыяналістаў 	1	49
яна 	1	49
