phrase	length	count
tekirdağ-ipsala yolu 	2	80
ata 	1	80
murat 	1	80
tekirdağ-ipsala 	1	80
saray 	1	80
kredi 	1	80
ismet 	1	80
van-ağrı 	1	79
güneş 	1	79
otogarı 	1	79
akdeniz 	1	79
hotel 	1	79
van-ağrı yolu 	2	79
orta 	1	78
aralığı 	1	78
c. 	1	78
türk 	1	78
içyolu 	1	78
fen 	1	78
karayolu 	1	78
pazarı 	1	78
sağlığı 	1	78
mersin-adana 	1	78
nolu cadde 	2	78
mersin-adana yolu 	2	78
bey sokak 	2	77
amasya-samsun yolu 	2	77
amasya-samsun 	1	77
kırıkkale yolu 	2	77
kastamonu-sinop 	1	77
oto 	1	76
siirt 	1	76
turan 	1	76
yolu caddesi 	2	76
yılmaz 	1	76
kazım karabekir 	2	76
türkiye 	1	75
il 	1	75
hatun 	1	75
sahil yolu 	2	75
denizli 	1	75
kastamonu-sinop yolu 	2	75
konya-afyon 	1	74
ege 	1	74
çeşmesi 	1	74
bahçe 	1	74
sultan mehmet 	2	74
ilçe 	1	74
konya-afyon yolu 	2	74
aile 	1	74
kastamonu yolu 	2	74
fatih sultan 	2	73
aksoy 	1	73
cemal 	1	73
çanakkale-bandırma 	1	73
fatih sultan mehmet 	3	73
sakarya 	1	73
çanakkale-bandırma yolu 	2	73
ticaret 	1	73
hatip lisesi 	2	73
imam hatip lisesi 	3	72
tesisleri 	1	72
mumcu 	1	72
akif ersoy 	2	72
beyazıt 	1	71
teknik ve 	2	71
ismail 	1	71
orhan 	1	71
mehmet akif ersoy 	3	71
erzincan-tunceli yolu 	2	70
araştırma 	1	70
lokantası 	1	70
erzincan-tunceli 	1	70
egemenlik 	1	70
kuzey 	1	70
endüstri 	1	69
kurşunlu 	1	69
finansbank 	1	69
karaman 	1	69
istanbul caddesi 	2	69
beach 	1	69
ağrı-erzurum yolu 	2	68
kültür merkezi 	2	68
ağrı-erzurum 	1	68
halil 	1	68
cide 	1	68
karabük-zonguldak yolu 	2	68
yolları 	1	68
karabük-zonguldak 	1	68
