phrase	length	count
कृष्ण गोखले 	2	9
महर्षी विठ्ठल रामजी शिंदे पूल 	5	9
सरदार मुदलियार 	2	9
गणपती 	1	9
तात्यासाहेब कवडे मार्ग 	3	9
रामजी शिंदे पूल 	3	9
मुदलियार पथ 	2	9
गो 	1	8
संताजी घोरपडे 	2	8
घोरपडे मार्ग 	2	8
लक्ष्मी 	1	8
बाह्यवळण 	1	8
शिवाजी रस्ता 	2	8
बाह्यवळण महामार्ग 	2	8
मंडळ 	1	8
वीर संताजी घोरपडे मार्ग 	4	8
वीर संताजी 	2	8
लक्ष्मी पथ 	2	8
संभाजी पूल 	2	8
वीर संताजी घोरपडे 	3	8
महाराष्ट्र 	1	8
संताजी घोरपडे मार्ग 	3	8
डी 	1	8
संताजी 	1	8
महाराज उड्डाणपूल 	2	8
म्हात्रे 	1	8
माध्यमिक 	1	8
खिलारे 	1	8
मॅकडॉनल्ड्स 	1	7
खिलारे पथ 	2	7
मार्कंडेय महामुनी पथ 	3	7
महामुनी 	1	7
ए. कुलकर्णी 	2	7
छत्रपती संभाजी 	2	7
अमृतराव खिलारे 	2	7
जी 	1	7
ए. 	1	7
कॉलेज 	1	7
फुले 	1	7
स. 	1	7
ए. कुलकर्णी पथ 	3	7
अमृतराव 	1	7
स्ट्रीट 	1	7
आर. 	1	7
आर. डी 	2	7
गायकवाड 	1	7
मार्कंडेय 	1	7
पाषाण 	1	7
प्रभात 	1	7
महामुनी पथ 	2	7
डेक्कन कॉलेज 	2	7
अमृतराव खिलारे पथ 	3	7
साने 	1	7
महात्मा 	1	7
इस्ट अव्हेन्यू 	2	7
नवा 	1	7
पाषाण शाखा 	2	7
के 	1	7
मार्कंडेय महामुनी 	2	7
रवींद्र म्हात्रे पूल 	3	6
सद्गुरू शंकर महाराज उड्डाणपूल 	4	6
स्वामी 	1	6
मोरे पथ 	2	6
कौसा 	1	6
सद्गुरू 	1	6
शिवनेरी मार्ग 	2	6
मुंब्रा 	1	6
महादजी 	1	6
शास्त्री मार्ग 	2	6
पेशवे 	1	6
रेंजहिल्स मार्ग 	2	6
वेदाचार्य 	1	6
म्हात्रे पूल 	2	6
कौसा बाह्यवळण 	2	6
लालबहादूर शास्त्री 	2	6
खान 	1	6
बाबुराव 	1	6
डेक्कन कॉलेज रस्ता 	3	6
विश्वनाथ 	1	6
लालबहादूर शास्त्री मार्ग 	3	6
वीर तानाजी मालुसरे 	3	6
महादजी शिंदे 	2	6
श्रीकांत ठाकरे 	2	6
लालबहादूर 	1	6
गाडगीळ 	1	6
मोरे 	1	6
वेदाचार्य फाटक गुरुजी 	3	6
यशवंतराव 	1	6
वीर तानाजी मालुसरे पथ 	4	6
वेदाचार्य फाटक 	2	6
सद्गुरू शंकर महाराज 	3	6
ठाकरे पथ 	2	6
कौसा बाह्यवळण महामार्ग 	3	6
फुले पथ 	2	6
सद्गुरू शंकर 	2	6
बर्वे 	1	6
सुतार 	1	6
वीर तानाजी 	2	6
शंकर महाराज उड्डाणपूल 	3	6
श्रीकांत ठाकरे पथ 	3	6
रेंजहिल्स 	1	6
नारायण 	1	6
रवींद्र 	1	6
श्रीकांत 	1	6
वेदाचार्य फाटक गुरुजी मार्ग 	4	6
फाटक गुरुजी 	2	6
फाटक 	1	6
ठाकरे 	1	6
आगा खान 	2	6
पाटील 	1	6
फाटक गुरुजी मार्ग 	3	6
बर्वे मार्ग 	2	6
जोशी मार्ग 	2	6
कॉलेज रस्ता 	2	6
स. गो 	2	6
शिवनेरी 	1	6
शिक्षण 	1	6
रवींद्र म्हात्रे 	2	6
शंकर महाराज 	2	6
स्टेट बँक 	2	5
वास्वाणी 	1	5
बँक ऑफ महाराष्ट्र 	3	5
स्वामी विवेकानंद 	2	5
मारुती मंदिर 	2	5
जंगली महाराज 	2	5
महाविद्यालय रस्ता 	2	5
लिमये 	1	5
रामचंद्र गायकवाड 	2	5
बाबा 	1	5
बँक पाषाण 	2	5
जंगली 	1	5
भारतीय स्टेट 	2	5
सारस्वत 	1	5
भाऊ 	1	5
गुळवणी महाराज 	2	5
मंत्री 	1	5
राजा मंत्री पथ 	3	5
कोथरूड शाखा 	2	5
जोशी पथ 	2	5
राजा मंत्री 	2	5
स्वामी विवेकानंद मार्ग 	3	5
भारतीय स्टेट बँक 	3	5
गुळवणी 	1	5
कॅफे 	1	5
चव्हाण 	1	5
भावे 	1	5
रामचंद्र गायकवाड पथ 	3	5
शाहु महाविद्यालय रस्ता 	3	5
विवेकानंद मार्ग 	2	5
बाणेर शाखा 	2	5
टिळक पथ 	2	5
होळकर पूल 	2	5
छत्रपती संभाजी पथ 	3	5
चिंतामण 	1	5
मधुकर 	1	5
सुतार पथ 	2	5
पेठ 	1	5
कृ 	1	5
संभाजी पथ 	2	5
नामदेव 	1	5
माधवराव 	1	5
बँक पाषाण शाखा 	3	5
साधु वास्वाणी 	2	5
पाटील पथ 	2	5
चिपळूणकर 	1	5
पु 	1	5
काळे 	1	5
शाहु महाविद्यालय 	2	5
गुळवणी महाराज पथ 	3	5
चिपळूणकर पथ 	2	5
सारस्वत बँक 	2	5
संगमवाडी 	1	5
स्टेट 	1	5
होळकर 	1	5
बहादूर 	1	5
ऑफ महाराष्ट्र 	2	5
शाहु 	1	5
आळी 	1	5
साधु 	1	5
विष्णुशास्त्री चिपळूणकर 	2	5
विवेकानंद 	1	5
गायकवाड पथ 	2	5
भवन पथ 	2	5
विष्णुशास्त्री 	1	5
साने गुरुजी 	2	5
बावधन 	1	5
विष्णुशास्त्री चिपळूणकर पथ 	3	5
लोकमान्य टिळक पथ 	3	5
साने गुरुजी मार्ग 	3	5
कोंढवा मार्ग 	2	5
बाणेर 	1	5
मंत्री पथ 	2	5
