phrase	length	count
ცინცაძის 	1	13
გაბაშვილის ქუჩა 	2	13
დავითაიას 	1	13
კონსტანტა 	1	13
წალენჯიხის 	1	13
ოფისი 	1	13
ძმის ქუჩა 	2	13
ოსეთის 	1	13
სამინისტრო 	1	13
ოსეთის სამხედრო 	2	13
საბჭოს ქუჩა 	2	13
იაშვილის ქუჩა 	2	13
დავით კლდიაშვილის 	2	13
სტომატოლოგიური კლინიკა 	2	13
ლაღიძის ქუჩა 	2	13
წულუკიძის 	1	13
გრანელის 	1	13
დასახლების 	1	13
r 	1	13
მესხიშვილის 	1	13
chavchavadze 	1	13
ბ. 	1	13
gulf 	1	13
ვაშლოვანის ქუჩა 	2	13
მთავარანგელოზის ეკლესია 	2	13
ამაღლების 	1	13
შიო 	1	13
ჯორჯიაშვილის ქუჩა 	2	13
ნიკეას ქუჩა 	2	13
მაგნატი 	1	13
ფარნავაზის 	1	13
მარშალ გელოვანის გამზირი 	3	13
გელოვანის გამზირი 	2	13
მთავარანგელოზის 	1	13
პეტრიწის 	1	13
საელჩო 	1	13
omalo-dartlo-girevi 	1	13
იმერეთის ქუჩა 	2	13
ნონეშვილის ქუჩა 	2	13
სუვოროვის ქუჩა 	2	13
ფიფიას 	1	13
ოსეთის სამხედრო გზა 	3	13
დმანისის 	1	13
გრიგოლ ხანძთელის 	2	12
ჩიტაიას ქუჩა 	2	12
ალექსანდრე ყაზბეგის ქუჩა 	3	12
ბაგრატის 	1	12
კონსტიტუციის ქუჩა 	2	12
ჩეხოვის 	1	12
კვირიკე 	1	12
ii შეს 	2	12
შაურმა 	1	12
წმინდა ნიკოლოზის ეკლესია 	3	12
ნინოს ეკლესია 	2	12
x 	1	12
ძმები 	1	12
ნათლისმცემლის 	1	12
george 	1	12
შუა 	1	12
დემეტრე თავდადებულის ქუჩა 	3	12
აკაკი ბელიაშვილის 	2	12
ახმეტელის ქუჩა 	2	12
police 	1	12
გაგარინის ჩიხი 	2	12
წამებულის ქუჩა 	2	12
nikea st 	2	12
ტარას შევჩენკოს ქუჩა 	3	12
ახვლედიანის 	1	12
წმინდა გიორგის სახელობის 	3	12
დედოფლისწყაროს 	1	12
კრწანისის ქუჩა 	2	12
მეტეხის 	1	12
აღმაშენებლის გამზ. 	2	12
ქეთევან წამებულის ქუჩა 	3	12
შაუმიანის 	1	12
ანჯაფარიძის 	1	12
ჩხეიძის ქუჩა 	2	12
ფოთის 	1	12
ვეტერინარი 	1	12
ბუხაიძის 	1	12
სამგორის ქუჩა 	2	12
თოიძის 	1	12
კონსტიტუციის 	1	12
ე. 	1	12
გრიგოლ ხანძთელის ქუჩა 	3	12
გორის ქუჩა 	2	12
აკაკი ბელიაშვილის ქუჩა 	3	12
გემო 	1	12
ლომოურის 	1	12
აღმართი 	1	12
ახმეტელის 	1	12
თოიძის ქუჩა 	2	12
წყარო 	1	12
ჩიტაიას 	1	12
პატარა 	1	12
ლევან 	1	12
სპორტული 	1	12
ხუდადოვის 	1	11
ვლადიმერ და არჩილ ასათიანების 	4	11
რუსთაველის ჩიხი 	2	11
ჩეხოვის ქუჩა 	2	11
არჩილ ასათიანების 	2	11
ვლადიმერ და 	2	11
ლიბანის ქუჩაზე 	2	11
მეფე 	1	11
ტყიბულის 	1	11
წმინდა ნინოს ეკლესია 	3	11
გარეჯის 	1	11
პოლიციის 	1	11
გიორგი ჩიტაიას ქუჩა 	3	11
შობის 	1	11
მოსაშვილის ქუჩა 	2	11
ბოლნისის 	1	11
