phrase	length	count
αγρινίου 	1	69
προφήτη 	1	69
αποστόλου 	1	68
αριστείδου 	1	68
ευριπίδου 	1	68
προφήτη ηλία 	2	68
αβέρωφ 	1	68
εθνική τράπεζα 	2	68
βορείου ηπείρου 	2	67
νικολάου πλαστήρα 	2	67
μυκηνών 	1	67
βαρβάρας 	1	67
μουζακίου 	1	67
ασκληπιού 	1	66
aghios 	1	65
βάρναλη 	1	65
νικ. 	1	65
δημοτικο 	1	65
κομνηνών 	1	65
μονή αγίου 	2	65
σταδίου 	1	65
αισχύλου 	1	65
πεντέλης 	1	64
σ. 	1	64
πυθαγόρα 	1	64
ανατολικής 	1	64
νέων μουδανίων 	2	64
car 	1	64
hotel 	1	64
σοφοκλή 	1	64
πατριάρχου γρηγορίου 	2	64
μακεδονομάχων 	1	64
πάροδος λεωφόρου 	2	64
φαρσάλων 	1	64
αγίας βαρβάρας 	2	63
κεφαλληνίας 	1	63
σικελιανού 	1	63
βασιλέως γεωργίου 	2	63
καλαμάτας 	1	63
καρπενησίου 	1	63
λεωφόρου κηφισού 	2	63
οδυσσέα 	1	63
φλέμινγκ 	1	63
τήνου 	1	63
ναυπάκτου 	1	62
ιερά μονή 	2	62
αντωνίου 	1	62
ακρίτα 	1	62
λιτοχώρου 	1	62
λεωφόρος δημοκρατίας 	2	62
σόλωνος 	1	61
νέα εθνική οδός τρίπολης 	4	61
κέρκυρας 	1	61
και δημητρίου 	2	61
βασιλέως κωνσταντίνου 	2	61
ηφαίστου 	1	61
καστοριάς 	1	60
ξενοφώντος 	1	60
γενικό λύκειο 	2	60
πινδάρου 	1	60
λαύρας 	1	60
καραολή και 	2	60
καραολή και δημητρίου 	3	60
συγγρού 	1	60
ολυμπιάδος 	1	60
σπετσών 	1	59
κοιμήσεως θεοτόκου 	2	59
φωτεινής 	1	59
παλαιών 	1	59
δερβενακίων 	1	59
μαρίνου 	1	59
ταξιαρχών 	1	59
ακροπόλεως 	1	59
άγιος δημήτριος 	2	59
ιστιαίας 	1	58
νέα εθνική οδός θεσσαλονίκης 	4	58
ολυμπίας 	1	58
ζακύνθου 	1	58
οδός παθε 	2	58
εθνική οδός παθε 	3	58
άνω 	1	58
μαρίνας 	1	58
βιβλιοθήκη 	1	58
τραπεζούντος 	1	58
παλαιά εθνική οδός παθε 	4	58
εγνατίας 	1	58
πάρνηθος 	1	58
μαυροβουνίου 	1	58
φυλής 	1	58
βοσπόρου 	1	58
αγίας φωτεινής 	2	58
αγίων αναργύρων 	2	57
ιθάκης 	1	57
έλλης 	1	57
νέου 	1	57
εκκλησία 	1	57
ξάνθου 	1	57
δημοκρίτου 	1	57
μονής 	1	57
house 	1	56
αγίας μαρίνας 	2	56
πραξιτέλους 	1	56
αλέξανδρου παπάγου 	2	56
ιερός ναός αγίου 	3	56
μαυρομιχάλη 	1	56
γεννηματά 	1	56
ελ. 	1	55
βασιλίσσης σοφίας 	2	55
