phrase	length	count
polskava 	1	37
šmarska cesta 	2	36
mol 	1	36
gorica 	1	36
padlih 	1	36
dravi 	1	36
dr. 	1	36
ulica štefana 	2	36
sveti anton 	2	36
laze 	1	36
bohova 	1	36
kopališka 	1	36
julija 	1	36
d.d. 	1	36
panonska ulica 	2	35
istrska 	1	35
vrhovci 	1	35
zagrebška 	1	35
jurčičeva 	1	35
jama 	1	35
titova cesta 	2	35
kranjska 	1	35
finžgarjeva ulica 	2	35
cesta talcev 	2	35
dobrenje 	1	35
vojkova 	1	35
prečna ulica 	2	34
marija 	1	34
avtopralnica 	1	34
šentjanž nad dravčami 	3	34
nova vas 	2	34
spodnje gameljne 	2	34
duh 	1	34
lopata 	1	34
megvarje 	1	34
starše 	1	34
zagoriče 	1	34
šentjanž nad 	2	34
šentilj-maribor 	1	34
nad dravčami 	2	34
pesnica 	1	34
marije 	1	34
dravčami 	1	34
savska 	1	34
picerija 	1	34
franca 	1	34
vodovodna 	1	33
pri borovnici 	2	33
anton na pohorju 	3	33
tomšičeva ulica 	2	33
leše 	1	33
glavna ulica 	2	33
gozdom 	1	33
sveti anton na pohorju 	4	33
vučja 	1	33
pod gozdom 	2	33
sveti anton na 	3	33
hotel 	1	33
ulica ivana 	2	33
jožeta 	1	33
litijska 	1	33
stranje 	1	33
borovnici 	1	33
gasilska ulica 	2	33
lendavska ulica 	2	33
gornja 	1	33
anton na 	2	33
zalog 	1	32
slap 	1	32
grobelno 	1	32
ac 	1	32
fronte 	1	32
prešernova cesta 	2	32
dravskem polju 	2	32
toll 	1	32
zagrebška cesta 	2	32
na dravskem polju 	3	32
spodnje pirniče 	2	32
na dravskem 	2	32
zgornja kungota 	2	32
gorenjska cesta 	2	32
triglavska 	1	32
bazoviška 	1	32
dravskem 	1	32
hoče 	1	31
gimnazija 	1	31
koper-škofije 	1	31
goriška cesta 	2	31
celjska 	1	31
čajna 	1	31
brezni 	1	31
izola 	1	31
kot na pohorju 	3	31
brezni vrh 	2	31
strma 	1	31
kot na 	2	31
čete 	1	31
savska cesta 	2	31
bevkova 	1	31
borisa 	1	31
aškerčeva 	1	31
trata 	1	31
zlatoličje 	1	30
križ 	1	30
železnici 	1	30
cesta ob 	2	30
pohorskega bataljona 	2	30
ulica pohorskega 	2	30
pošta ljubljana 	2	30
ii 	1	30
spodnja polskava 	2	30
kosovelova ulica 	2	30
brda 	1	30
via 	1	30
škocjan 	1	30
dobrava 	1	30
lenart 	1	30
bazovica 	1	29
šmartno 	1	29
ob železnici 	2	29
avgusta 	1	29
ižanska 	1	29
mariboru 	1	29
proseška 	1	29
proseška ulica 	2	29
smlednik 	1	29
jurčičeva ulica 	2	29
kolonija 	1	29
hrib 	1	29
ulica štefana kovača 	3	29
štefana kovača 	2	29
domanjševci 	1	29
ulica talcev 	2	29
litijska cesta 	2	29
ižanska cesta 	2	29
cafe 	1	29
senica 	1	29
velenje 	1	29
poljane 	1	29
fakulteta za 	2	29
škofije-koper 	1	28
bevkova ulica 	2	28
rimska cesta 	2	28
ledina 	1	28
mestni trg 	2	28
golavabuka 	1	28
bogojina 	1	28
padlih borcev 	2	28
linhartova 	1	28
podgorje 	1	28
nova ulica 	2	28
rožna ulica 	2	28
jernej 	1	28
revolucije 	1	28
barjanska 	1	28
lackova 	1	28
letališka cesta 	2	28
jurij 	1	28
jug 	1	28
vas pri 	2	28
cvetlična 	1	28
delavska ulica 	2	28
podklošter 	1	28
slovenije 	1	28
goricah 	1	28
obrtniška 	1	27
pri mariboru 	2	27
free 	1	27
pesnica pri mariboru 	3	27
ob dravi 	2	27
jareninski 	1	27
dolič 	1	27
avtobusna postaja 	2	27
cvetlična ulica 	2	27
veliko 	1	27
stročja 	1	27
stročja vas 	2	27
gmajnica 	1	27
adria 	1	27
policijska 	1	27
trg svobode 	2	27
spodnja slivnica 	2	27
barjanska cesta 	2	27
pesnica pri 	2	27
kava 	1	27
slaveči 	1	27
ulica ob 	2	27
hudinja 	1	27
sveti duh 	2	27
jezero 	1	27
avtobusna 	1	27
marjeta na dravskem polju 	4	26
stara vrhnika 	2	26
istrska cesta 	2	26
kulturni 	1	26
kurirska 	1	26
marjeta na dravskem 	3	26
bleiweisova cesta 	2	26
sokolska ulica 	2	26
zrkovci 	1	26
verje 	1	26
bleiweisova 	1	26
erjavčeva 	1	26
polica 	1	26
sever 	1	26
adamičeva 	1	26
kranjska cesta 	2	26
ribiška 	1	26
sokolska 	1	26
počivališče 	1	26
bicikelj 	1	26
marjeta na 	2	26
poljanska 	1	26
pr 	1	26
ribnica 	1	26
vodole 	1	26
fram 	1	25
laze pri 	2	25
tabor 	1	25
priključek 	1	25
prosenjakovci 	1	25
sežana 	1	25
dolga 	1	25
lendavske 	1	25
kovaška 	1	25
kranj 	1	25
stanežiče 	1	25
vrata 	1	25
zelena 	1	25
obrtniška ulica 	2	25
brezovica 	1	25
ložnica 	1	25
kopališka ulica 	2	25
banka koper 	2	25
obala 	1	25
koča 	1	25
ormoška 	1	25
celjska cesta 	2	25
poljanska cesta 	2	25
suhadole 	1	25
