phrase	length	count
kórház 	1	239
piac 	1	239
szabó 	1	239
aradi 	1	238
kert 	1	237
gárdonyi géza utca 	3	235
ibolya 	1	232
diófa utca 	2	231
dobó istván 	2	230
gábor áron 	2	230
szűz 	1	230
gyöngyvirág 	1	230
pacsirta utca 	2	229
kollégium 	1	228
radnóti miklós 	2	228
dániel utca 	2	227
liszt ferenc utca 	3	227
endre út 	2	227
vasvári pál 	2	226
márton 	1	224
szakközépiskola 	1	223
állomás 	1	223
thököly 	1	223
csokonai utca 	2	223
rákóczi ferenc út 	3	222
mikszáth kálmán 	2	221
bercsényi utca 	2	221
balatoni út 	2	221
orgona utca 	2	218
ref. 	1	218
orvosi 	1	218
hajnal 	1	217
bethlen gábor 	2	217
tanya 	1	215
bajcsy-zsilinszky endre 	2	214
evangélikus 	1	214
kinizsi utca 	2	213
esze 	1	212
duna 	1	212
dankó 	1	212
templom utca 	2	212
esze tamás 	2	212
wesselényi 	1	211
ref. templom 	2	210
tulipán utca 	2	209
bálint 	1	208
ignác 	1	207
gábor áron utca 	3	207
móra ferenc utca 	3	207
péter utca 	2	207
nyár 	1	207
mező utca 	2	207
ibolya utca 	2	206
kinizsi pál 	2	206
szőlő utca 	2	205
városi 	1	204
régi 	1	204
váci 	1	204
iskola és 	2	203
katona józsef 	2	202
fasor 	1	202
ságvári 	1	201
tompa mihály 	2	201
istván király 	2	201
viola 	1	201
pesti 	1	200
somogyi 	1	200
kisfaludy utca 	2	199
török 	1	199
kölcsey utca 	2	199
radnóti miklós utca 	3	199
nyár utca 	2	198
csillag 	1	198
hajnal utca 	2	197
esze tamás utca 	3	197
béla út 	2	197
lehel utca 	2	196
ernő 	1	196
vasvári pál utca 	3	195
mikszáth kálmán utca 	3	194
ady endre út 	3	193
vadász 	1	192
gyöngyvirág utca 	2	192
jenő 	1	191
bethlen gábor utca 	3	191
fürdő 	1	191
bajcsy-zsilinszky endre utca 	3	191
dobó istván utca 	3	190
liget utca 	2	190
kinizsi pál utca 	3	189
kálvária 	1	189
ernő utca 	2	187
tompa mihály utca 	3	187
istván tér 	2	186
szűz mária 	2	186
patak 	1	186
liliom 	1	185
viola utca 	2	185
sándor út 	2	183
berzsenyi dániel 	2	181
ignác utca 	2	180
akácos 	1	180
árpád út 	2	180
tisza 	1	180
kelemen 	1	180
köztársaság utca 	2	180
mester 	1	180
hegyalja utca 	2	179
katona józsef utca 	3	179
zöldfa 	1	179
napsugár 	1	179
kálvin 	1	178
mártírok 	1	178
erzsébet utca 	2	177
csalogány 	1	176
mihály út 	2	175
kertész 	1	175
batthyány utca 	2	175
ádám 	1	175
nyárfa 	1	175
határ utca 	2	174
kassai 	1	173
vilmos 	1	173
shell 	1	173
épület 	1	172
mester utca 	2	172
madách imre 	2	172
magyar utca 	2	172
vitéz 	1	172
orvosi rendelő 	2	171
jézus 	1	171
kft. 	1	171
teleki 	1	171
váci mihály 	2	170
kávézó 	1	169
szent kereszt 	2	169
dezső 	1	169
tóth 	1	168
rakpart 	1	168
pipacs 	1	167
berzsenyi dániel utca 	3	167
hóvirág 	1	167
attila út 	2	166
baross utca 	2	166
borozó 	1	165
liliom utca 	2	165
baross gábor 	2	164
szilágyi 	1	164
nap 	1	164
omv 	1	163
pozsonyi 	1	162
bálint utca 	2	161
bottyán 	1	160
ii. rákóczi 	2	160
dózsa utca 	2	160
ii. rákóczi ferenc 	3	160
munkás 	1	159
bartók béla út 	3	159
tölgyfa 	1	158
mikes 	1	157
fenyő 	1	156
pesti út 	2	155
pub 	1	155
fürdő utca 	2	154
győri 	1	154
fenyves 	1	154
budapest 	1	154
csalogány utca 	2	154
fejedelem 	1	153
aradi utca 	2	153
anna 	1	153
margit 	1	152
felszabadulás 	1	152
nap utca 	2	152
szent jános 	2	151
általános iskola és 	3	151
rozmaring 	1	151
café 	1	150
üllői 	1	150
semmelweis 	1	150
zöldfa utca 	2	149
király-templom 	1	149
sas 	1	148
egyetem 	1	148
vilmos utca 	2	148
utcai 	1	148
tó 	1	148
nyárfa utca 	2	147
vajda 	1	146
kolozsvári 	1	146
h 	1	146
új utca 	2	145
rigó 	1	145
nagy antal 	2	145
üllői út 	2	145
k 	1	144
frigyes 	1	144
hóvirág utca 	2	144
pista 	1	144
cafe 	1	144
madách imre utca 	3	144
muskátli 	1	143
budai nagy 	2	143
budai nagy antal 	3	143
wesselényi utca 	2	142
evangélikus templom 	2	141
pipacs utca 	2	141
kis utca 	2	141
fecske 	1	140
váci mihály utca 	3	140
albert 	1	139
dankó pista 	2	139
a 	1	139
toldi miklós 	2	139
mártírok útja 	2	138
fehérvári 	1	138
csillag utca 	2	137
kertész utca 	2	137
agip 	1	137
kazinczy ferenc 	2	137
vak 	1	136
vadász utca 	2	136
eötvös utca 	2	136
szent istván király 	3	136
béke tér 	2	136
kelemen utca 	2	136
damjanich jános 	2	135
nagy antal utca 	3	135
rét 	1	134
vadvirág 	1	134
somogyi béla 	2	134
rozmaring utca 	2	134
vásártér 	1	134
ilona 	1	134
kossuth tér 	2	133
erdő 	1	133
tölgyfa utca 	2	133
budai nagy antal utca 	4	133
vak bottyán 	2	132
petőfi út 	2	132
kert utca 	2	132
kossuth út 	2	132
völgy 	1	132
klapka györgy 	2	132
király út 	2	132
bölcsőde 	1	131
veres 	1	131
katolikus 	1	131
báthory 	1	130
szent mihály 	2	130
flórián 	1	130
vár 	1	130
hold 	1	129
bocskai istván 	2	128
gyár 	1	128
füredi 	1	128
patak utca 	2	128
állomás utca 	2	127
toldi miklós utca 	3	127
magyarok 	1	126
major 	1	126
mikes kelemen 	2	125
óvoda utca 	2	125
dezső utca 	2	125
kőrösi 	1	125
dankó pista utca 	3	124
mátyás utca 	2	124
bottyán utca 	2	124
szent lászló utca 	3	124
pista utca 	2	124
határ út 	2	123
kolozsvári utca 	2	123
felszabadulás utca 	2	123
bécsi 	1	123
petőfi sándor út 	3	123
kovács 	1	123
gellért 	1	122
fűzfa 	1	122
pihenő 	1	122
erste 	1	122
hold utca 	2	122
felső 	1	122
fecske utca 	2	122
budapesti 	1	121
fekete 	1	121
szent istván tér 	3	121
akácos utca 	2	121
vágóhíd 	1	121
somogyi béla utca 	3	121
jenő utca 	2	121
kiss ernő 	2	121
királyné 	1	121
hegy 	1	121
ságvári endre 	2	121
rét utca 	2	120
hungária 	1	120
szent istván út 	3	120
panoráma 	1	120
horváth 	1	120
álmos 	1	120
könyves 	1	120
nagy lajos 	2	120
pizza 	1	119
ádám utca 	2	119
debreceni 	1	119
széchenyi tér 	2	119
damjanich jános utca 	3	119
római 	1	119
martinovics 	1	118
csoma 	1	117
sziget 	1	117
budai út 	2	117
mikes kelemen utca 	3	117
kiss ernő utca 	3	117
vak bottyán utca 	3	117
club 	1	117
domb 	1	116
klapka györgy utca 	3	115
szent istván király-templom 	3	115
i. 	1	115
istván király-templom 	2	115
erzsébet királyné 	2	115
halász 	1	115
ősz 	1	114
pince 	1	114
juhász 	1	114
akác 	1	114
árok 	1	114
vadvirág utca 	2	114
arany jános út 	3	114
miklós út 	2	113
rigó utca 	2	113
fenyves utca 	2	113
ottó 	1	113
cukrászda 	1	113
duna utca 	2	113
muskátli utca 	2	112
szakiskola 	1	112
fenyő utca 	2	112
ferihegyi 	1	112
gyár utca 	2	112
margaréta 	1	112
károlyi 	1	112
úttörő 	1	112
sámuel 	1	112
sas utca 	2	111
csoma sándor 	2	111
búzavirág 	1	111
balaton 	1	111
étterem és 	2	111
tó utca 	2	111
könyves kálmán 	2	110
fehérvári út 	2	110
petőfi tér 	2	110
galamb 	1	110
balassi 	1	110
mária utca 	2	110
imre út 	2	110
ősz utca 	2	110
temploma 	1	109
panzió 	1	109
csaba 	1	109
bercsényi miklós 	2	109
rózsa ferenc 	2	109
vágóhíd utca 	2	109
toldi utca 	2	108
lejtő 	1	108
szent gellért 	2	108
korona 	1	108
székely 	1	107
szentháromság 	1	107
templom tér 	2	107
külső 	1	107
bolyai 	1	107
kút 	1	107
napsugár utca 	2	107
széchenyi út 	2	107
ferenc tér 	2	106
erste bank 	2	106
pozsonyi utca 	2	106
bertalan 	1	106
forrás 	1	105
fehér 	1	105
szent imre utca 	3	105
szentháromság-templom 	1	105
józsef attila út 	3	105
király templom 	2	104
molnár 	1	104
bányász 	1	104
lőrinc 	1	104
babits 	1	104
kazinczy ferenc utca 	3	104
kassai utca 	2	104
szent erzsébet 	2	104
nyírfa 	1	104
szent péter 	2	104
italbolt 	1	104
vásártér utca 	2	104
park utca 	2	104
babits mihály 	2	103
bisztró 	1	102
béke út 	2	102
bajcsy-zsilinszky út 	2	102
atm 	1	102
nagyboldogasszony-templom 	1	102
bocskai istván utca 	3	102
alsó 	1	101
hotel 	1	101
fogadó 	1	101
galamb utca 	2	101
vitéz mihály 	2	100
munkás utca 	2	100
vásárhelyi 	1	100
kálvária utca 	2	100
egressy 	1	99
domb utca 	2	99
klapka utca 	2	99
nádas 	1	99
kőrösi csoma 	2	99
fáy 	1	99
irinyi 	1	99
úttörő utca 	2	98
vasút sor 	2	98
nádor 	1	98
bacsó 	1	98
jázmin 	1	98
sallai 	1	98
dobó utca 	2	98
erdősor 	1	98
szíve-templom 	1	97
veres péter 	2	97
és kollégium 	2	97
gergely 	1	97
fűzfa utca 	2	96
ilona utca 	2	96
rózsa ferenc utca 	3	96
péter és 	2	96
kőrösi csoma sándor 	3	96
keresztelő 	1	96
bercsényi miklós utca 	3	96
ságvári endre utca 	3	96
búzavirág utca 	2	95
színház 	1	95
albert utca 	2	95
kökény 	1	94
kápolna utca 	2	94
lázár 	1	94
völgy utca 	2	94
rezeda 	1	94
máté 	1	94
keresztelő szent 	2	94
szent péter és 	3	94
balassi bálint 	2	94
szivárvány 	1	93
városháza 	1	93
huszár 	1	93
megyei 	1	93
úti 	1	93
sirály 	1	93
szakképző 	1	93
kazinczy utca 	2	92
bár 	1	92
baross gábor utca 	3	92
egyházközség 	1	92
bacsó béla 	2	92
posta utca 	2	92
juhász gyula 	2	92
kórház utca 	2	92
sólyom 	1	92
szarvas 	1	91
gáspár 	1	91
farkas 	1	91
thököly utca 	2	91
jános-templom 	1	91
márton utca 	2	91
háziorvosi 	1	91
ottó utca 	2	91
gólya 	1	91
szent jános-templom 	2	91
tél 	1	90
andrássy 	1	90
kígyó 	1	90
jános tér 	2	90
nyírfa utca 	2	90
vár utca 	2	90
áchim 	1	90
budapesti út 	2	90
budaörsi 	1	90
sámuel utca 	2	89
győri út 	2	89
kálvin tér 	2	89
erdő utca 	2	89
kínai 	1	89
keleti 	1	89
vécsey 	1	89
barátság 	1	89
balogh 	1	88
csokonai vitéz 	2	88
csokonai vitéz mihály 	3	88
tél utca 	2	88
ifjúság útja 	2	88
báthori 	1	88
szív 	1	88
alapfokú 	1	87
ii. rákóczi ferenc út 	4	87
mészáros 	1	87
margaréta utca 	2	87
babits mihály utca 	3	87
botond 	1	87
kerepesi 	1	87
tópart 	1	86
újtelep 	1	86
görgey 	1	86
közösségi 	1	86
kökény utca 	2	86
erdei 	1	86
városi könyvtár 	2	86
harmat 	1	85
budaörsi út 	2	85
gesztenye 	1	85
kerepesi út 	2	85
benedek 	1	85
gergely utca 	2	85
kilátó 	1	85
bacsó béla utca 	3	84
akác utca 	2	84
benzinkút 	1	84
temesvári 	1	84
intézet 	1	84
gát 	1	84
vezető út 	2	84
szív utca 	2	84
március 	1	84
rezeda utca 	2	84
vezető 	1	84
gyros 	1	84
vadrózsa 	1	83
kandó 	1	83
tivadar 	1	83
vértanúk 	1	83
vas 	1	83
árpád fejedelem 	2	83
autómosó 	1	83
sózó 	1	82
szent anna 	2	82
sugár 	1	82
fő tér 	2	82
mátyás király út 	3	82
balaton utca 	2	82
tinódi 	1	82
híd utca 	2	82
zöld 	1	82
szántó 	1	82
szegedi 	1	82
szakképző iskola 	2	82
erdész 	1	82
szeplőtelen 	1	82
király útja 	2	81
bécsi út 	2	81
