phrase	length	count
морозова 	1	13
гу 	1	13
клиническая 	1	13
гаражи 	1	13
азс казмунайгаз 	2	13
тд 	1	13
олимп 	1	13
авто 	1	13
куйбышева 	1	13
астана-боровое 	1	13
курчатов-аксу 	1	13
б. 	1	13
шемонаиха 	1	13
казахстана 	1	13
детская поликлиника 	2	13
каганат 	1	13
михайловка 	1	13
айтеке би 	2	13
бывш 	1	13
банк центркредит 	2	13
участковый пункт 	2	13
орта мектебі 	2	13
гкп 	1	13
казату 	1	13
болашак 	1	13
такси 	1	13
детский дом 	2	13
лаборатория 	1	13
barshatas 	1	13
студентов 	1	13
айтеке 	1	13
государственный 	1	13
майкапчагай 	1	13
кредит 	1	13
oil 	1	13
желтоқсан көшесі 	2	13
мешіті 	1	13
школа-лицей 	1	13
сәтбаев көш. 	2	12
родильный 	1	12
советская 	1	12
қазақ 	1	12
букетова 	1	12
собор 	1	12
каспий 	1	12
ломбард 	1	12
клиническая больница 	2	12
сайхин 	1	12
строится 	1	12
сәтбаев 	1	12
арман 	1	12
б 	1	12
фонтан 	1	12
sarzhal 	1	12
мир 	1	12
sinoil 	1	12
институт 	1	12
д.қонаев 	1	12
иволга 	1	12
засада 	1	12
родильный дом 	2	12
медицинский центр 	2	12
загородная 	1	12
шнажимеденова 	1	12
отдел полиции 	2	12
шевченко 	1	12
авангард 	1	12
общеобразовательная школа 	2	12
дом студентов 	2	12
комитет по 	2	12
алатау 	1	12
ай 	1	12
орнек 	1	12
педагогический 	1	12
акжол 	1	12
розыбакиев 	1	11
каргу 	1	11
мирас 	1	11
гаражный кооператив 	2	11
зерде 	1	11
областная больница 	2	11
интернат 	1	11
матери 	1	11
зелёный 	1	11
дел 	1	11
промзона 	1	11
н. 	1	11
орбита 	1	11
арай 	1	11
герцена 	1	11
медицинский колледж 	2	11
китай 	1	11
гаражный 	1	11
им букетова 	2	11
д.қонаев даңғылы 	2	11
шашлычная 	1	11
кооператив 	1	11
азия 	1	11
учреждение 	1	11
дружбы 	1	11
